"yearCombine","idPlayer","nameFirst","nameLast","namePlayer","slugPosition","heightWOShoesInches","heightWOShoes","weightLBS","wingspanInches","wingspan","reachStandingInches","reachStandingO","verticalLeapStandingInches","verticalLeapMaxInches","timeLaneAgility","timeThreeQuarterCourtSprint","repsBenchPress135","pctBodyFat","heightWShoesInches","heightWShoes","lengthHandInches","widthHandInches","timeModifiedLaneAgility","setSpot15CornerLeft","setSpot15BreakLeft","setSpot15TopKey","setSpot15BreakRight","setSpot15CornerRight","setSpot15CornerLeftCollege","setSpot15BreakLeftCollege","setSpot15TopKeyCollege","setSpot15BreakRightCollege","setSpot15CornerRightCollege","setSpot15CornerLeftNBA","setSpot15BreakLeftNBA","setSpot15TopKeyNBA","setSpotBreakRightNBA","setSpotCornerRightNBA","setSpot15CornerLeftMade","setSpot15CornerLeftAttempted","setSpot15CornerLeftPct","setSpot15BreakLeftMade","setSpot15BreakLeftAttempted","setSpot15BreakLeftPct","setSpot15TopKeyMade","setSpot15TopKeyAttempted","setSpot15TopKeyPct","setSpot15BreakRightMade","setSpot15BreakRightAttempted","setSpot15BreakRightPct","setSpot15CornerRightMade","setSpot15CornerRightAttempted","setSpot15CornerRightPct","setSpot15CornerLeftCollegeMade","setSpot15CornerLeftCollegeAttempted","setSpot15CornerLeftCollegePct","setSpot15BreakLeftCollegeMade","setSpot15BreakLeftCollegeAttempted","setSpot15BreakLeftCollegePct","setSpot15TopKeyCollegeMade","setSpot15TopKeyCollegeAttempted","setSpot15TopKeyCollegePct","setSpot15BreakRightCollegeMade","setSpot15BreakRightCollegeAttempted","setSpot15BreakRightCollegePct","setSpot15CornerRightCollegeMade","setSpot15CornerRightCollegeAttempted","setSpot15CornerRightCollegePct","setSpot15CornerLeftNBAMade","setSpot15CornerLeftNBAAttempted","setSpot15CornerLeftNBAPct","setSpot15BreakLeftNBAMade","setSpot15BreakLeftNBAAttempted","setSpot15BreakLeftNBAPct","setSpot15TopKeyNBAMade","setSpot15TopKeyNBAAttempted","setSpot15TopKeyNBAPct","setSpotBreakRightNBAMade","setSpotBreakRightNBAAttempted","setSpotBreakRightNBAPct","setSpotCornerRightNBAMade","setSpotCornerRightNBAAttempted","setSpotCornerRightNBAPct","setOffDrib15BreakLeft","setSpotOffDrib15TopKey","setOffDrib15BreakRight","setOnMove15","setOnMoveCollege","setOffDrib15BreakLeftMade","setOffDrib15BreakLeftAttempted","setOffDrib15BreakLeftPct","setSpotOffDrib15TopKeyMade","setSpotOffDrib15TopKeyAttempted","setSpotOffDrib15TopKeyPct","setOffDrib15BreakRightMade","setOffDrib15BreakRightAttempted","setOffDrib15BreakRightPct","setOnMove15Made","setOnMove15Attempted","setOnMove15Pct","setOnMoveCollegeMade","setOnMoveCollegeAttempted","setOnMoveCollegePct","setOffDribBreakLeftCollege","setOffDribTopKeyCollege","setOffDribBreakRightCollege","setOffDribBreakLeftCollegeMade","setOffDribBreakLeftCollegeAttempted","setOffDribBreakLeftCollegePct","setOffDribTopKeyCollegeMade","setOffDribTopKeyCollegeAttempted","setOffDribTopKeyCollegePct","setOffDribBreakRightCollegeMade","setOffDribBreakRightCollegeAttempted","setOffDribBreakRightCollegePct"
2007,201165.0,Morris,Almond,Morris Almond,SG-SF,76.75,"6' 4.75''",214.0,82.0,"6' 10''",102.5,"8' 6.5''",31.0,35.5,11.450000000000001,3.19,13.0,6.9,78.0,"6' 6''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200811.0,Lou,Amundson,Lou Amundson,PF,79.2,"6' 7.2''",221.0,83.5,"6' 11.5''",103.5,"8' 7.5''",32.0,35.5,10.58,3.2,14.0,6.8,80.0,"6' 8''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,202151.0,Rashad,Anderson,Rashad Anderson,SG,75.25,"6' 3.25''",224.0,79.0,"6' 7''",100.0,"8' 4''",27.5,32.5,11.77,3.48,13.0,17.3,76.5,"6' 4.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200756.0,Hilton,Armstrong,Hilton Armstrong,C-PF,81.5,"6' 9.5''",240.0,88.0,"7' 4''",109.0,"9' 1''",28.5,31.5,12.28,3.53,13.0,6.3,82.25,"6' 10.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200788.0,James,Augustine,James Augustine,PF,80.25,"6' 8.25''",227.0,84.25,"7' 0.25''",104.0,"8' 8''",30.0,32.5,10.54,3.25,13.0,5.5,81.75,"6' 9.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200764.0,Renaldo,Balkman,Renaldo Balkman,SF-PF,77.25,"6' 5.25''",206.0,85.0,"7' 1''",104.5,"8' 8.5''",30.5,35.0,11.58,3.22,9.0,4.9,78.5,"6' 6.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12124.0,J.P.,Batista,J.P. Batista,PF,79.5,"6' 7.5''",265.0,82.0,"6' 10''",103.5,"8' 7.5''",26.0,30.5,11.62,3.38,26.0,12.0,80.5,"6' 8.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200807.0,Will,Blalock,Will Blalock,PG,71.25,"5' 11.25''",194.0,78.0,"6' 6''",96.5,"8' 0.5''",35.0,40.0,11.08,3.18,8.0,7.2,72.5,"6' 0.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200847.0,Brandon,Bowman,Brandon Bowman,SF,78.75,"6' 6.75''",209.0,83.5,"6' 11.5''",103.0,"8' 7''",31.0,34.0,11.41,3.3099999999999996,24.0,8.4,80.25,"6' 8.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200758.0,Ronnie,Brewer,Ronnie Brewer,SG-PG,77.75,"6' 5.75''",223.0,83.25,"6' 11.25''",103.5,"8' 7.5''",35.0,41.0,11.32,3.14,19.0,5.0,78.75,"6' 6.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200787.0,Denham,Brown,Denham Brown,SG-SF,76.0,"6' 4''",218.0,81.5,"6' 9.5''",102.5,"8' 6.5''",28.0,34.5,11.42,3.25,12.0,9.0,77.0,"6' 5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12125.0,Brad,Buckman,Brad Buckman,PF,79.25,"6' 7.25''",238.0,84.0,"7' 0''",107.5,"8' 11.5''",25.5,30.5,12.26,3.54,10.0,10.5,80.75,"6' 8.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12126.0,Nik,Caner-Medley,Nik Caner-Medley,SF,78.5,"6' 6.5''",234.0,81.0,"6' 9''",103.0,"8' 7''",28.5,35.5,10.57,3.21,17.0,9.6,80.0,"6' 8''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200760.0,Rodney,Carney,Rodney Carney,SG-SF,76.5,"6' 4.5''",204.0,82.0,"6' 10''",103.5,"8' 7.5''",32.0,38.5,10.57,3.06,10.0,5.3,77.75,"6' 5.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12127.0,Keydren,Clark,Keydren Clark,PG,69.0,"5' 9''",184.0,74.5,"6' 2.5''",92.5,"7' 8.5''",31.0,34.0,11.03,3.11,13.0,11.6,70.25,"5' 10.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200776.0,Mardy,Collins,Mardy Collins,PG-SG,76.25,"6' 4.25''",224.0,82.0,"6' 10''",103.0,"8' 7''",31.5,37.5,12.0,3.27,9.0,10.0,77.5,"6' 5.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12128.0,Taquan,Dean,Taquan Dean,SG-PG,74.0,"6' 2''",183.0,78.75,"6' 6.75''",98.0,"8' 2''",30.5,34.5,10.53,3.2,16.0,3.9,75.0,"6' 3''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12129.0,Terence,Dials,Terence Dials,PF-C,79.75,"6' 7.75''",253.0,84.0,"7' 0''",106.0,"8' 10''",26.5,30.0,11.54,3.5,16.0,15.8,81.0,"6' 9''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12130.0,Sean,Dockery,Sean Dockery,PG-SG,72.75,"6' 0.75''",182.0,76.5,"6' 4.5''",95.5,"7' 11.5''",29.0,33.0,10.88,3.34,4.0,7.3,74.0,"6' 2''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200770.0,Jordan,Farmar,Jordan Farmar,PG,72.75,"6' 0.75''",171.0,75.0,"6' 3''",94.5,"7' 10.5''",33.5,42.0,11.07,3.17,11.0,4.4,74.0,"6' 2''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200751.0,Randy,Foye,Randy Foye,SG-PG,74.25,"6' 2.25''",212.0,78.25,"6' 6.25''",97.0,"8' 1''",32.0,38.0,10.53,3.23,14.0,10.0,75.25,"6' 3.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12185.0,Torin,Francis,Torin Francis,PF-C,81.0,"6' 9''",247.0,85.0,"7' 1''",105.5,"8' 9.5''",26.5,32.0,11.97,3.51,9.0,12.4,82.0,"6' 10''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200752.0,Rudy,Gay,Rudy Gay,SF-PF,79.0,"6' 7''",222.0,87.0,"7' 3''",107.5,"8' 11.5''",33.0,40.5,11.03,3.32,9.0,5.7,80.0,"6' 8''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12186.0,Nick,George,Nick George,SF-SG,76.0,"6' 4''",201.0,82.0,"6' 10''",103.0,"8' 7''",30.5,38.0,11.69,3.25,14.0,6.0,77.75,"6' 5.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12187.0,Taj,Gray,Taj Gray,PF-SF,79.25,"6' 7.25''",231.0,84.75,"7' 0.75''",107.0,"8' 11''",28.5,33.0,11.02,3.4499999999999997,10.0,6.8,80.5,"6' 8.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12188.0,Dan,Grunfeld,Dan Grunfeld,SF-SG,76.75,"6' 4.75''",216.0,78.25,"6' 6.25''",99.0,"8' 3''",28.0,33.5,11.3,3.46,16.0,10.4,78.0,"6' 6''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12189.0,Matt,Haryasz,Matt Haryasz,PF-C,81.75,"6' 9.75''",219.0,84.25,"7' 0.25''",107.5,"8' 11.5''",27.5,31.5,11.34,3.46,10.0,9.8,83.0,"6' 11''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12190.0,Eric,Hicks,Eric Hicks,PF,76.75,"6' 4.75''",238.0,85.5,"7' 1.5''",105.5,"8' 9.5''",30.0,34.0,12.06,3.34,20.0,7.1,77.5,"6' 5.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12191.0,Tedric,Hill,Tedric Hill,SF-PF,79.75,"6' 7.75''",236.0,85.0,"7' 1''",107.0,"8' 11''",30.0,36.5,12.229999999999999,3.24,1.0,7.3,81.0,"6' 9''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200812.0,Daniel,Horton,Daniel Horton,PG-SG,72.5,"6' 0.5''",198.0,79.0,"6' 7''",96.5,"8' 0.5''",30.0,36.5,10.350000000000001,3.16,17.0,8.0,74.25,"6' 2.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200780.0,Solomon,Jones,Solomon Jones,PF-C,80.5,"6' 8.5''",224.0,88.75,"7' 4.75''",109.0,"9' 1''",32.0,39.0,11.27,3.3,6.0,7.4,81.75,"6' 9.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200784.0,Bobby,Jones,Bobby Jones,SF-SG,77.75,"6' 5.75''",211.0,81.5,"6' 9.5''",101.5,"8' 5.5''",28.5,34.5,11.229999999999999,3.2800000000000002,15.0,8.0,78.75,"6' 6.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12192.0,Viktor,Keyru,Viktor Keyru,SG-PG,77.25,"6' 5.25''",202.0,81.25,"6' 9.25''",104.0,"8' 8''",29.0,34.5,11.4,3.24,11.0,5.5,78.0,"6' 6''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12193.0,Marco,Killingsworth,Marco Killingsworth,PF,77.5,"6' 5.5''",266.0,87.0,"7' 3''",104.0,"8' 8''",28.0,32.0,11.42,3.34,13.0,19.0,78.75,"6' 6.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200814.0,Tarence,Kinsey,Tarence Kinsey,SF-SG,76.75,"6' 4.75''",179.0,78.75,"6' 6.75''",100.5,"8' 4.5''",29.0,35.5,10.67,3.3,5.0,4.1,77.5,"6' 5.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12194.0,Carl,Krauser,Carl Krauser,PG,71.75,"5' 11.75''",190.0,78.25,"6' 6.25''",97.0,"8' 1''",26.0,31.0,11.62,3.38,8.0,8.0,72.75,"6' 0.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200840.0,Chris,McCray,Chris McCray,SG,75.0,"6' 3''",187.0,77.75,"6' 5.75''",96.5,"8' 0.5''",30.5,39.0,11.46,3.34,1.0,9.6,76.0,"6' 4''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,201019.0,Gerry,McNamara,Gerry McNamara,PG-SG,71.75,"5' 11.75''",177.0,72.75,"6' 0.75''",92.5,"7' 8.5''",27.0,32.0,11.28,3.4,3.0,12.8,72.5,"6' 0.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200822.0,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,PF-C,79.5,"6' 7.5''",232.0,84.0,"7' 0''",105.5,"8' 9.5''",31.5,36.0,11.47,3.29,19.0,5.8,81.0,"6' 9''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200859.0,Paul,Miller,Paul Miller,PF-C,80.5,"6' 8.5''",251.0,84.0,"7' 0''",101.5,"8' 5.5''",29.0,35.5,12.25,3.66,25.0,13.8,81.25,"6' 9.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200794.0,Paul,Millsap,Paul Millsap,PF,78.25,"6' 6.25''",258.0,85.5,"7' 1.5''",105.5,"8' 9.5''",28.5,32.5,11.67,3.3,15.0,9.7,79.25,"6' 7.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,201383.0,Dwayne,Mitchell,Dwayne Mitchell,SG-SF,74.0,"6' 2''",208.0,78.5,"6' 6.5''",98.5,"8' 2.5''",37.5,41.5,11.450000000000001,3.16,17.0,4.5,75.25,"6' 3.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200747.0,Adam,Morrison,Adam Morrison,SF,78.5,"6' 6.5''",198.0,82.0,"6' 10''",105.0,"8' 9''",25.5,30.5,11.46,3.3699999999999997,11.0,6.8,79.75,"6' 7.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12195.0,Yemi,Nicholson,Yemi Nicholson,PF-C,79.75,"6' 7.75''",258.0,88.25,"7' 4.25''",107.0,"8' 11''",26.5,26.0,12.57,3.65,8.0,17.2,81.5,"6' 9.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200786.0,David,Noel,David Noel,SF-SG,76.5,"6' 4.5''",223.0,81.5,"6' 9.5''",100.0,"8' 4''",34.5,38.5,10.54,3.07,20.0,6.1,78.0,"6' 6''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200779.0,Steve,Novak,Steve Novak,SF,80.0,"6' 8''",216.0,81.5,"6' 9.5''",103.0,"8' 7''",24.5,31.0,11.11,3.3699999999999997,5.0,8.1,81.25,"6' 9.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200753.0,Patrick,O'Bryant,Patrick O'Bryant,C,83.0,"6' 11''",249.0,89.75,"7' 5.75''",113.0,"9' 5''",26.5,30.0,12.68,3.63,13.0,10.0,84.0,"7' 0''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,12196.0,Danilo,Pinnock,Danilo Pinnock,PG-SG,74.75,"6' 2.75''",204.0,79.5,"6' 7.5''",100.5,"8' 4.5''",29.5,35.5,11.91,3.08,7.0,4.6,76.0,"6' 4''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200809.0,Chris,Quinn,Chris Quinn,PG-SG,72.5,"6' 0.5''",175.0,77.0,"6' 5''",94.0,"7' 10''",32.0,37.0,11.25,3.25,7.0,5.9,73.5,"6' 1.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200810.0,Allan,Ray,Allan Ray,SG,73.0,"6' 1''",204.0,80.5,"6' 8.5''",99.5,"8' 3.5''",28.5,35.5,11.01,3.2,9.0,9.8,74.25,"6' 2.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200755.0,JJ,Redick,JJ Redick,SG,76.0,"6' 4''",190.0,75.25,"6' 3.25''",97.5,"8' 1.5''",27.5,33.0,10.94,3.29,6.0,7.0,76.75,"6' 4.75''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,201015.0,Antywane,Robinson,Antywane Robinson,SF-PF,78.25,"6' 6.25''",217.0,86.5,"7' 2.5''",105.5,"8' 9.5''",29.0,32.5,11.729999999999999,3.4,12.0,6.9,79.5,"6' 7.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200750.0,Brandon,Roy,Brandon Roy,SG-SF,77.25,"6' 5.25''",207.0,80.0,"6' 8''",101.0,"8' 5''",34.0,40.5,11.129999999999999,3.27,6.0,7.6,78.25,"6' 6.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,-1.0,Blake,Schilb,Blake Schilb,PG-SG,77.25,"6' 5.25''",209.0,80.75,"6' 8.75''",102.0,"8' 6''",28.5,34.5,11.25,3.4299999999999997,13.0,11.3,78.25,"6' 6.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200754.0,Mouhamed,Sene,Mouhamed Sene,C,83.0,"6' 11''",237.0,92.5,"7' 8.5''",113.0,"9' 5''",28.5,31.0,12.52,3.38,7.0,6.6,84.0,"7' 0''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200759.0,Cedric,Simmons,Cedric Simmons,PF-C,80.25,"6' 8.25''",223.0,88.25,"7' 4.25''",108.5,"9' 0.5''",30.5,35.0,11.05,3.3099999999999996,15.0,5.6,81.5,"6' 9.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,201201.0,Marcus,Slaughter,Marcus Slaughter,PF-SF,79.0,"6' 7''",220.0,83.5,"6' 11.5''",104.5,"8' 8.5''",30.0,34.0,11.56,3.4,9.0,8.5,80.0,"6' 8''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200783.0,Craig,Smith,Craig Smith,PF,77.5,"6' 5.5''",259.0,81.5,"6' 9.5''",103.5,"8' 7.5''",30.0,29.5,11.59,3.4,,12.2,78.5,"6' 6.5''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,200848.0,Steven,Smith,Steven Smith,SF-PF,79.5,"6' 7.5''",238.0,84.5,"7' 0.5''",104.0,"8' 8''",29.5,34.5,12.08,3.4,15.0,7.8,81.25,"6' 9.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,23033.0,Michael,Southhall,Michael Southhall,C,81.5,"6' 9.5''",241.0,88.25,"7' 4.25''",107.5,"8' 11.5''",31.5,37.0,12.29,3.51,2.0,7.9,82.25,"6' 10.25''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
