"ID","FIRST_NAME","LAST_NAME","DISPLAY_FIRST_LAST","DISPLAY_LAST_COMMA_FIRST","DISPLAY_FI_LAST","PLAYER_SLUG","BIRTHDATE","SCHOOL","COUNTRY","LAST_AFFILIATION","HEIGHT","WEIGHT","SEASON_EXP","JERSEY","POSITION","ROSTERSTATUS","GAMES_PLAYED_CURRENT_SEASON_FLAG","TEAM_ID","TEAM_NAME","TEAM_ABBREVIATION","TEAM_CODE","TEAM_CITY","PLAYERCODE","FROM_YEAR","TO_YEAR","DLEAGUE_FLAG","NBA_FLAG","GAMES_PLAYED_FLAG","DRAFT_YEAR","DRAFT_ROUND","DRAFT_NUMBER","PTS","AST","REB","ALL_STAR_APPEARANCES","PIE"
"202329",Al-Farouq,Aminu,Al-Farouq Aminu,"Aminu, Al-Farouq",A. Aminu,al-farouq-aminu,"1990-09-21T00:00:00",Wake Forest,USA,Wake Forest/USA,80.0,220.0,10,"2",Forward,Active,Y,"1610612753",Magic,ORL,magic,Orlando,al-farouq_aminu,"2010","2020",N,Y,Y,"2010","1","8",5.4,1.8,5.1,,0.079
"200811",Lou,Amundson,Lou Amundson,"Amundson, Lou",L. Amundson,lou-amundson,"1982-12-07T00:00:00",UNLV,USA,UNLV/USA,81.0,220.0,10,"17",Forward,Inactive,N,"1610612756",Suns,PHX,suns,Phoenix,lou_amundson,"2006","2015",Y,Y,Y,Undrafted,Undrafted,Undrafted,3.7,0.4,3.6,0.0,
"76034",Bob,Anderegg,Bob Anderegg,"Anderegg, Bob",B. Anderegg,bob-anderegg,"1937-08-24T00:00:00",Michigan State,USA,Michigan State/USA,75.0,200.0,0,"18",Forward,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_bob_anderegg,"1959","1959",N,Y,Y,"1959","3","20",4.0,0.9,2.1,0.0,
"2365",Chris,Andersen,Chris Andersen,"Andersen, Chris",C. Andersen,chris-andersen,"1978-07-07T00:00:00",Blinn J.C.,USA,Blinn J.C./USA,82.0,245.0,14,"",Forward-Center,Inactive,N,"0","","","","",chris_andersen,"2001","2016",N,Y,Y,Undrafted,Undrafted,Undrafted,5.4,0.5,5.0,0.0,
"2431",David,Andersen,David Andersen,"Andersen, David",D. Andersen,david-andersen,"1980-06-23T00:00:00",FC Barcelona,Australia,FC Barcelona/Australia,,,19,"","",Inactive,N,"0","","","","",david_andersen,"2009","2017",N,Y,Y,"2002","2","36",4.9,0.6,2.8,0.0,
"101187",Alan,Anderson,Alan Anderson,"Anderson, Alan",A. Anderson,alan-anderson,"1982-10-16T00:00:00",Michigan State,USA,Michigan State/USA,78.0,220.0,8,"9",Forward-Guard,Inactive,N,"1610612751",Nets,BKN,nets,Brooklyn,alan_anderson,"2005","2016",Y,Y,Y,Undrafted,Undrafted,Undrafted,7.3,1.1,2.2,0.0,
"202079",Antonio,Anderson,Antonio Anderson,"Anderson, Antonio",A. Anderson,antonio-anderson,"1985-06-05T00:00:00",Memphis,USA,Memphis/USA,78.0,215.0,1,"",Guard,Inactive,N,"0","","","","",antonio_anderson,"2009","2009",Y,Y,Y,Undrafted,Undrafted,Undrafted,2.0,0.0,1.0,0.0,
"76035",Cliff,Anderson,Cliff Anderson,"Anderson, Cliff",C. Anderson,cliff-anderson,"1944-09-07T00:00:00",St. Joseph's (PA),USA,St. Joseph's (PA)/USA,74.0,200.0,2,"26",Guard,Inactive,N,"1610612747",Lakers,LAL,lakers,Los Angeles,HISTADD_cliff_anderson,"1967","1970",N,Y,Y,"1967","4","35",3.0,0.8,1.3,0.0,
"76036",Daniel,Anderson,Daniel Anderson,"Anderson, Daniel",D. Anderson,daniel-anderson,"1951-01-01T00:00:00",Southern California,USA,Southern California/USA,74.0,185.0,1,"33",Guard,Inactive,N,"1610612757",Trail Blazers,POR,blazers,Portland,HISTADD_daniel_anderson,"1974","1975",N,Y,Y,"1974","6","92",3.7,1.7,1.0,0.0,
"1507",Derek,Anderson,Derek Anderson,"Anderson, Derek",D. Anderson,derek-anderson,"1974-07-18T00:00:00",Kentucky,USA,Kentucky/USA,77.0,195.0,11,"1",Guard,Inactive,N,"1610612757",Trail Blazers,POR,blazers,Portland,derek_anderson,"1997","2007",N,Y,Y,"1997","1","13",12.0,3.4,3.2,0.0,
"76037",Dwight,Anderson,Dwight Anderson,"Anderson, Dwight",D. Anderson,dwight-anderson,"1960-12-28T00:00:00",Southern California,USA,Southern California/USA,75.0,185.0,0,"20",Guard,Inactive,N,"1610612743",Nuggets,DEN,nuggets,Denver,HISTADD_dwight_anderson,"1982","1982",N,Y,Y,"1982","2","41",4.2,0.6,0.4,0.0,
"944",Eric,Anderson,Eric Anderson,"Anderson, Eric",E. Anderson,eric-anderson,"1970-05-26T00:00:00",Indiana,USA,Indiana/USA,81.0,220.0,1,"42",Forward,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,eric_anderson,"1992","1993",N,Y,Y,Undrafted,Undrafted,Undrafted,1.6,0.2,1.1,0.0,
"246",Greg,Anderson,Greg Anderson,"Anderson, Greg",G. Anderson,greg-anderson,"1964-06-22T00:00:00",Houston,USA,Houston/USA,82.0,250.0,9,"0",Center-Forward,Inactive,N,"1610612759",Spurs,SAS,spurs,San Antonio,greg_anderson,"1987","1997",N,Y,Y,"1987","1","23",7.3,0.6,6.2,0.0,
"202341",James,Anderson,James Anderson,"Anderson, James",J. Anderson,james-anderson,"1989-03-25T00:00:00",Oklahoma State,USA,Oklahoma State/USA,78.0,213.0,5,"5",Guard-Forward,Inactive,N,"1610612759",Spurs,SAS,spurs,San Antonio,james_anderson,"2010","2015",Y,Y,Y,"2010","1","20",5.8,1.2,2.3,0.0,
"76040",Jerome,Anderson,Jerome Anderson,"Anderson, Jerome",J. Anderson,jerome-anderson,"1953-10-09T00:00:00",West Virginia,USA,West Virginia/USA,77.0,195.0,1,"21-23",Guard,Inactive,N,"1610612754",Pacers,IND,pacers,Indiana,HISTADD_jerome_anderson,"1975","1976",N,Y,Y,"1975","3","53",2.6,0.3,0.5,0.0,
"1626147",Justin,Anderson,Justin Anderson,"Anderson, Justin",J. Anderson,justin-anderson,"1993-11-19T00:00:00",Virginia,USA,Virginia/USA,77.0,231.0,5,"10",Forward-Guard,Inactive,Y,"1610612751",Nets,BKN,nets,Brooklyn,justin_anderson,"2015","2019",Y,Y,Y,"2015","1","21",5.2,0.7,2.5,0.0,
"72",Kenny,Anderson,Kenny Anderson,"Anderson, Kenny",K. Anderson,kenny-anderson,"1970-10-09T00:00:00",Georgia Tech,USA,Georgia Tech/USA,73.0,168.0,13,"",Guard,Inactive,N,"0","","","","",kenny_anderson,"1991","2004",N,Y,Y,"1991","1","2",12.6,6.1,3.1,1.0,
"76041",Kim,Anderson,Kim Anderson,"Anderson, Kim",K. Anderson,kim-anderson,"1955-05-12T00:00:00",Missouri,USA,Missouri/USA,79.0,200.0,0,"42",Forward,Inactive,N,"1610612757",Trail Blazers,POR,blazers,Portland,HISTADD_kim_anderson,"1978","1978",N,Y,Y,"1978","7","146",3.0,0.7,2.1,0.0,
"203937",Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,"1993-09-20T00:00:00",UCLA,USA,UCLA/USA,81.0,230.0,6,"1",Forward-Guard,Active,Y,"1610612763",Grizzlies,MEM,grizzlies,Memphis,kyle_anderson,"2014","2020",Y,Y,Y,"2014","1","30",12.8,3.4,5.8,,0.124
"76042",Michael,Anderson,Michael Anderson,"Anderson, Michael",M. Anderson,michael-anderson,"1966-03-23T00:00:00",Drexel,USA,Drexel/USA,71.0,184.0,0,"10",Guard,Inactive,N,"1610612759",Spurs,SAS,spurs,San Antonio,HISTADD_michael_anderson,"1988","1988",N,Y,Y,"1988","3","73",5.7,4.3,2.5,0.0,
"76043",Mitchell,Anderson,Mitchell Anderson,"Anderson, Mitchell",M. Anderson,mitchell-anderson,"1960-09-23T00:00:00",Bradley,USA,Bradley/USA,80.0,195.0,2,"11",Forward,Inactive,N,"1610612762",Jazz,UTA,jazz,Utah,HISTADD_jj_anderson,"1982","1984",N,Y,Y,"1982","2","36",4.8,0.7,2.8,0.0,
"98",Nick,Anderson,Nick Anderson,"Anderson, Nick",N. Anderson,nick-anderson,"1968-01-20T00:00:00",Illinois,USA,Illinois/USA,78.0,228.0,13,"5",Forward-Guard,Inactive,N,"1610612753",Magic,ORL,magic,Orlando,nick_anderson,"1989","2002",N,Y,Y,"1989","1","11",14.4,2.6,5.1,0.0,
"76045",Richard,Anderson,Richard Anderson,"Anderson, Richard",R. Anderson,richard-anderson,"1960-11-19T00:00:00",California-Santa Barbara,USA,California-Santa Barbara/USA,82.0,240.0,5,"35",Forward,Inactive,N,"1610612757",Trail Blazers,POR,blazers,Portland,HISTADD_richard_anderson,"1982","1989",N,Y,Y,"1982","2","32",5.6,1.5,3.5,0.0,
"76046",Ron,Anderson,Ron Anderson,"Anderson, Ron",R. Anderson,ron-anderson,"1958-10-15T00:00:00",Fresno State,USA,Fresno State/USA,79.0,215.0,9,"35",Forward,Inactive,N,"1610612755","76ers",PHI,sixers,Philadelphia,HISTADD_ron_anderson,"1984","1993",N,Y,Y,"1984","2","27",10.6,1.4,3.5,0.0,
"201583",Ryan,Anderson,Ryan Anderson,"Anderson, Ryan",R. Anderson,ryan-anderson,"1988-05-06T00:00:00",California,USA,California/USA,81.0,240.0,11,"",Forward,Inactive,N,"0","","","","",ryan_anderson,"2008","2019",N,Y,Y,"2008","1","21",12.3,0.9,5.3,0.0,
"1000",Shandon,Anderson,Shandon Anderson,"Anderson, Shandon",S. Anderson,shandon-anderson,"1973-12-31T00:00:00",Georgia,USA,Georgia/USA,78.0,215.0,9,"49",Guard-Forward,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,shandon_anderson,"1996","2005",N,Y,Y,"1996","2","54",7.4,1.4,3.1,0.0,
"335",Willie,Anderson,Willie Anderson,"Anderson, Willie",W. Anderson,willie-anderson,"1967-01-08T00:00:00",Georgia,USA,Georgia/USA,80.0,200.0,8,"35",Guard-Forward,Inactive,N,"1610612759",Spurs,SAS,spurs,San Antonio,willie_anderson,"1988","1996",N,Y,Y,"1988","1","10",12.2,3.8,3.8,0.0,
"76048",Wally,Anderzunas,Wally Anderzunas,"Anderzunas, Wally",W. Anderzunas,wally-anderzunas,"1946-01-11T00:00:00",Creighton,USA,Creighton/USA,79.0,220.0,0,"21",Center,Inactive,N,"1610612758",Royals,CIN,kings,Cincinnati,HISTADD_wally_anderzunas,"1969","1969",N,Y,Y,"1969","2","25",3.6,0.2,1.9,0.0,
"101149",Martynas,Andriuskevicius,Martynas Andriuskevicius,"Andriuskevicius, Martynas",M. Andriuskevicius,martynas-andriuskevicius,"1986-03-12T00:00:00",Zalgiris,Lithuania,Zalgiris/Lithuania,86.0,240.0,1,"15",Center,Inactive,N,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,martynas_andriuskevicius,"2005","2006",Y,Y,Y,"2005","2","44",0.0,0.0,0.7,0.0,
"76049",Don,Anielak,Don Anielak,"Anielak, Don",D. Anielak,don-anielak,"1930-11-01T00:00:00",Missouri State,USA,Missouri State/USA,79.0,190.0,0,"12",Forward,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_don_anielak,"1954","1954",N,Y,Y,"1954","3","26",3.0,0.0,2.0,0.0,
"1628387",Ike,Anigbogu,Ike Anigbogu,"Anigbogu, Ike",I. Anigbogu,ike-anigbogu,"1998-10-16T00:00:00",UCLA,USA,UCLA/USA,82.0,250.0,2,"",Center,Inactive,N,"0","","","","",ike_anigbogu,"2017","2018",Y,Y,Y,"2017","2","47",0.9,0.1,0.9,0.0,
"76050",Michael,Ansley,Michael Ansley,"Ansley, Michael",M. Ansley,michael-ansley,"1967-02-08T00:00:00",Alabama,USA,Alabama/USA,79.0,225.0,2,"54",Forward,Inactive,N,"1610612753",Magic,ORL,magic,Orlando,HISTADD_michael_ansley,"1989","1991",N,Y,Y,"1989","2","37",6.9,0.4,4.2,0.0,
"1512",Chris,Anstey,Chris Anstey,"Anstey, Chris",C. Anstey,chris-anstey,"1975-01-01T00:00:00",South East Melbourne,Australia,South East Melbourne/Australia,84.0,249.0,2,"22",Center,Inactive,N,"1610612742",Mavericks,DAL,mavericks,Dallas,chris_anstey,"1997","1999",N,Y,Y,"1997","1","18",5.2,0.8,3.4,0.0,
"203507",Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,"1994-12-06T00:00:00",Filathlitikos,Greece,Filathlitikos/Greece,83.0,242.0,7,"34",Forward,Active,Y,"1610612749",Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,"2013","2020",N,Y,Y,"2013","1","15",29.0,6.4,11.7,,0.196
"1628961",Kostas,Antetokounmpo,Kostas Antetokounmpo,"Antetokounmpo, Kostas",K. Antetokounmpo,kostas-antetokounmpo,"1997-11-20T00:00:00",Dayton,Greece,Dayton/Greece,82.0,200.0,2,"37",Forward,Active,Y,"1610612747",Lakers,LAL,lakers,Los Angeles,kostas_antetokounmpo,"2018","2020",Y,Y,Y,"2018","2","60",1.2,0.0,1.8,,0.049
"203648",Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,"1992-07-18T00:00:00",Panathinaikos,Greece,Panathinaikos/Greece,78.0,219.0,2,"43",Forward,Active,Y,"1610612749",Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,"2015","2020",Y,Y,Y,"2014","2","51",2.2,0.7,2.0,,0.057
"2546",Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,carmelo-anthony,"1984-05-29T00:00:00",Syracuse,USA,Syracuse/USA,79.0,238.0,17,"00",Forward,Active,Y,"1610612757",Trail Blazers,POR,blazers,Portland,carmelo_anthony,"2003","2020",N,Y,Y,"2003","1","3",14.0,1.7,3.3,,0.088
"21",Greg,Anthony,Greg Anthony,"Anthony, Greg",G. Anthony,greg-anthony,"1967-11-15T00:00:00",UNLV,USA,UNLV/USA,73.0,180.0,10,"50",Guard,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,greg_anthony,"1991","2001",N,Y,Y,"1991","1","12",7.3,4.0,1.9,0.0,
"201202",Joel,Anthony,Joel Anthony,"Anthony, Joel",J. Anthony,joel-anthony,"1982-08-09T00:00:00",UNLV,Canada,UNLV/Canada,81.0,245.0,10,"30",Center,Inactive,N,"1610612748",Heat,MIA,heat,Miami,joel_anthony,"2007","2016",Y,Y,Y,Undrafted,Undrafted,Undrafted,2.2,0.2,2.8,0.0,
"203544",Pero,Antic,Pero Antic,"Antic, Pero",P. Antic,pero-antic,"1982-07-29T00:00:00",Olympiacos,Macedonia,Olympiacos/Macedonia,83.0,260.0,1,"6",Forward-Center,Inactive,N,"1610612737",Hawks,ATL,hawks,Atlanta,pero_antic,"2013","2014",N,Y,Y,Undrafted,Undrafted,Undrafted,6.3,0.9,3.5,0.0,
"1628384",OG,Anunoby,OG Anunoby,"Anunoby, OG",O. Anunoby,og-anunoby,"1997-07-17T00:00:00",Indiana,United Kingdom,Indiana/United Kingdom,79.0,232.0,3,"3",Forward,Active,Y,"1610612761",Raptors,TOR,raptors,Toronto,og_anunoby,"2017","2020",N,Y,Y,"2017","1","23",14.0,1.6,5.7,,0.092
"203951",Keith,Appling,Keith Appling,"Appling, Keith",K. Appling,keith-appling,"1992-02-13T00:00:00",Michigan State,USA,Michigan State/USA,73.0,185.0,0,"",Guard,Inactive,N,"0","","","","",keith_appling,"2015","2015",Y,Y,Y,Undrafted,Undrafted,Undrafted,1.2,0.2,0.2,0.0,
"2737",Rafael,Araujo,Rafael Araujo,"Araujo, Rafael",R. Araujo,rafael-araujo,"1980-08-12T00:00:00",Brigham Young,Brazil,Brigham Young/Brazil,83.0,270.0,3,"55",Center,Inactive,N,"1610612761",Raptors,TOR,raptors,Toronto,rafael_araujo,"2004","2006",N,Y,Y,"2004","1","8",2.8,0.3,2.8,0.0,
"76053",Stacey,Arceneaux,Stacey Arceneaux,"Arceneaux, Stacey",S. Arceneaux,stacey-arceneaux,"1936-02-17T00:00:00",Iowa State,USA,Iowa State/USA,76.0,210.0,0, ,Forward,Inactive,N,"1610612737",Hawks,STL,hawks,St. Louis,HISTADD_stacey_arceneaux,"1961","1961",N,Y,Y,Undrafted,Undrafted,Undrafted,7.1,0.6,4.6,0.0,
"76054",Nate,Archibald,Nate Archibald,"Archibald, Nate",N. Archibald,nate-archibald,"1948-09-02T00:00:00",Texas-El Paso,USA,Texas-El Paso/USA,73.0,150.0,12,"1",Guard,Inactive,N,"1610612758",Kings,KCK,kings,Kansas City,HISTADD_nate_archibald,"1970","1983",N,Y,Y,"1970","2","19",18.8,7.4,2.3,6.0,
"2425",Robert,Archibald,Robert Archibald,"Archibald, Robert",R. Archibald,robert-archibald,"1980-03-29T00:00:00",Illinois,Scotland,Illinois/Scotland,83.0,250.0,2,"34",Forward,Inactive,N,"1610612761",Raptors,TOR,raptors,Toronto,robert_archibald,"2002","2003",N,Y,Y,"2002","2","31",1.2,0.4,1.6,0.0,
"1627853",Ryan,Arcidiacono,Ryan Arcidiacono,"Arcidiacono, Ryan",R. Arcidiacono,ryan-arcidiacono,"1994-03-26T00:00:00",Villanova,USA,Villanova/USA,75.0,195.0,3,"51",Guard,Active,Y,"1610612741",Bulls,CHI,bulls,Chicago,ryan_arcidiacono,"2017","2020",Y,Y,Y,Undrafted,Undrafted,Undrafted,3.2,1.2,1.6,,0.071
"76055",Jim,Ard,Jim Ard,"Ard, Jim",J. Ard,jim-ard,"1948-09-19T00:00:00",Cincinnati,USA,Cincinnati/USA,81.0,215.0,3,"34",Center,Inactive,N,"1610612738",Celtics,BOS,celtics,Boston,HISTADD_jim_ard,"1974","1977",N,Y,Y,"1970","1","6",3.5,0.7,3.8,0.0,
"2240",Gilbert,Arenas,Gilbert Arenas,"Arenas, Gilbert",G. Arenas,gilbert-arenas,"1982-01-06T00:00:00",Arizona,USA,Arizona/USA,76.0,215.0,11,"10",Guard,Inactive,N,"1610612764",Wizards,WAS,wizards,Washington,gilbert_arenas,"2001","2011",N,Y,Y,"2001","2","30",20.7,5.3,3.9,3.0,
"2772",Trevor,Ariza,Trevor Ariza,"Ariza, Trevor",T. Ariza,trevor-ariza,"1985-06-30T00:00:00",UCLA,USA,UCLA/USA,80.0,215.0,16,"0",Forward,Active,Y,"1610612748",Heat,MIA,heat,Miami,trevor_ariza,"2004","2020",N,Y,Y,"2004","2","43",4.0,1.0,3.3,,0.056
"76056",Paul,Arizin,Paul Arizin,"Arizin, Paul",P. Arizin,paul-arizin,"1928-04-09T00:00:00",Villanova,USA,Villanova/USA,76.0,190.0,9,"11",Forward,Inactive,N,"1610612744",Warriors,PHW,warriors,Philadelphia,HISTADD_paul_arizin,"1950","1961",N,Y,Y,"1950",None,None,22.8,2.3,8.6,9.0,
"76057",Joe,Arlauckas,Joe Arlauckas,"Arlauckas, Joe",J. Arlauckas,joe-arlauckas,"1965-07-20T00:00:00",Niagara,USA,Niagara/USA,81.0,230.0,0,"53",Forward,Inactive,N,"1610612758",Kings,SAC,kings,Sacramento,HISTADD_joe_arlauckas,"1987","1987",N,Y,Y,"1987","4","74",3.8,0.9,1.4,0.0,
"769",B.J.,Armstrong,B.J. Armstrong,"Armstrong, B.J.",B. Armstrong,bj-armstrong,"1967-09-09T00:00:00",Iowa,USA,Iowa/USA,74.0,185.0,10,"11",Guard,Inactive,N,"1610612741",Bulls,CHI,bulls,Chicago,b.j._armstrong,"1989","1999",N,Y,Y,"1989","1","18",9.8,3.3,1.8,1.0,
"76061",Bob,Armstrong,Bob Armstrong,"Armstrong, Bob",B. Armstrong,bob-armstrong,"1933-06-17T00:00:00",Michigan State,USA,Michigan State/USA,80.0,220.0,0,"19",Center,Inactive,N,"1610612744",Warriors,PHW,warriors,Philadelphia,HISTADD_bob_armstrong,"1956","1956",N,Y,Y,"1955",None,None,1.5,0.2,2.1,0.0,
"2220",Brandon,Armstrong,Brandon Armstrong,"Armstrong, Brandon",B. Armstrong,brandon-armstrong,"1980-06-16T00:00:00",Pepperdine,USA,Pepperdine/USA,77.0,185.0,3,"1",Guard,Inactive,N,"1610612751",Nets,NJN,nets,New Jersey,brandon_armstrong,"2001","2003",Y,Y,Y,"2001","1","23",2.2,0.2,0.6,0.0,
"353",Darrell,Armstrong,Darrell Armstrong,"Armstrong, Darrell",D. Armstrong,darrell-armstrong,"1968-06-22T00:00:00",Fayetteville State,USA,Fayetteville State/USA,73.0,180.0,14,"10",Guard,Inactive,N,"1610612753",Magic,ORL,magic,Orlando,darrell_armstrong,"1994","2007",N,Y,Y,Undrafted,Undrafted,Undrafted,9.2,4.0,2.7,0.0,
"200756",Hilton,Armstrong,Hilton Armstrong,"Armstrong, Hilton",H. Armstrong,hilton-armstrong,"1984-11-23T00:00:00",Connecticut,USA,Connecticut/USA,83.0,235.0,5,"57",Forward-Center,Inactive,N,"1610612740",Hornets,NOH,pelicans,New Orleans,hilton_armstrong,"2006","2013",Y,Y,Y,"2006","1","12",3.0,0.3,2.6,0.0,
"76060",Paul,Armstrong,Paul Armstrong,"Armstrong, Paul",P. Armstrong,paul-armstrong,"1918-11-01T00:00:00",Indiana,USA,Indiana/USA,71.0,170.0,2,"3",Guard,Inactive,N,"1610612765",Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_curly_armstrong,"1948","1950",N,Y,Y,Undrafted,Undrafted,Undrafted,6.8,2.3,2.3,0.0,
"76059",Tate,Armstrong,Tate Armstrong,"Armstrong, Tate",T. Armstrong,tate-armstrong,"1955-10-05T00:00:00",Duke,USA,Duke/USA,75.0,175.0,1,"14",Guard,Inactive,N,"1610612741",Bulls,CHI,bulls,Chicago,HISTADD_tate_armstrong,"1977","1978",N,Y,Y,"1977","1","13",3.8,1.1,1.0,0.0,
"76062",Jesse,Arnelle,Jesse Arnelle,"Arnelle, Jesse",J. Arnelle,jesse-arnelle,"1933-12-30T00:00:00",Penn State,USA,Penn State/USA,77.0,220.0,0,"15-18",Forward,Inactive,N,"1610612765",Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jesse_arnelle,"1955","1955",N,Y,Y,"1955","2","13",4.7,0.6,5.5,0.0,
"76063",Jay,Arnette,Jay Arnette,"Arnette, Jay",J. Arnette,jay-arnette,"1938-12-19T00:00:00",Texas,USA,Texas/USA,74.0,175.0,2,"21",Guard,Inactive,N,"1610612758",Royals,CIN,kings,Cincinnati,HISTADD_jay_arnette,"1963","1965",N,Y,Y,"1960","2","9",3.7,1.2,1.0,0.0,
"76064",Bob,Arnzen,Bob Arnzen,"Arnzen, Bob",B. Arnzen,bob-arnzen,"1947-11-03T00:00:00",Notre Dame,USA,Notre Dame/USA,77.0,205.0,0,"21-30",Forward,Inactive,N,"1610612758",Royals,CIN,kings,Cincinnati,HISTADD_bob_arnzen,"1970","1970",N,Y,Y,"1969","8","103",5.5,0.4,2.8,0.0,
"2306",Carlos,Arroyo,Carlos Arroyo,"Arroyo, Carlos",C. Arroyo,carlos-arroyo,"1979-07-30T00:00:00",Florida International,Puerto Rico,Florida International/Puerto Rico,74.0,200.0,9,"45",Guard,Inactive,N,"1610612753",Magic,ORL,magic,Orlando,carlos_arroyo,"2001","2010",N,Y,Y,Undrafted,Undrafted,Undrafted,6.6,3.1,1.7,0.0,
"201589",Darrell,Arthur,Darrell Arthur,"Arthur, Darrell",D. Arthur,darrell-arthur,"1988-03-25T00:00:00",Kansas,USA,Kansas/USA,81.0,235.0,9,"00",Forward,Inactive,N,"1610612743",Nuggets,DEN,nuggets,Denver,darrell_arthur,"2008","2017",N,Y,Y,"2008","1","27",6.5,0.8,3.5,0.0,
"76065",John,Arthurs,John Arthurs,"Arthurs, John",J. Arthurs,john-arthurs,"1947-08-15T00:00:00",Tulane,USA,Tulane/USA,76.0,185.0,0,"12",Guard,Inactive,N,"1610612749",Bucks,MIL,bucks,Milwaukee,HISTADD_john_arthurs,"1969","1969",N,Y,Y,"1969","6","73",3.2,1.5,1.3,0.0,
"1628503",Jamel,Artis,Jamel Artis,"Artis, Jamel",J. Artis,jamel-artis,"1993-01-12T00:00:00",Pittsburgh,USA,Pittsburgh/USA,79.0,213.0,1,"0",Guard,Inactive,N,"1610612753",Magic,ORL,magic,Orlando,jamel_artis,"2017","2017",Y,Y,Y,Undrafted,Undrafted,Undrafted,5.1,1.2,2.5,0.0,
"201600",Omer,Asik,Omer Asik,"Asik, Omer",O. Asik,omer-asik,"1986-07-04T00:00:00",Fenerbahce,Turkey,Fenerbahce/Turkey,84.0,255.0,8,"3",Center,Inactive,N,"1610612740",Pelicans,NOP,pelicans,New Orleans,omer_asik,"2010","2017",N,Y,Y,"2008","2","36",5.3,0.6,7.1,0.0,
"355",Vincent,Askew,Vincent Askew,"Askew, Vincent",V. Askew,vincent-askew,"1966-02-28T00:00:00",Memphis,USA,Memphis/USA,78.0,210.0,8,"",Guard,Inactive,N,"0","","","","",vincent_askew,"1987","1997",N,Y,Y,"1987","2","39",7.1,2.2,2.5,0.0,
"173",Keith,Askins,Keith Askins,"Askins, Keith",K. Askins,keith-askins,"1967-12-15T00:00:00",Alabama,USA,Alabama/USA,80.0,215.0,8,"2",Forward-Guard,Inactive,N,"1610612748",Heat,MIA,heat,Miami,keith_askins,"1990","1998",N,Y,Y,Undrafted,Undrafted,Undrafted,3.8,0.8,2.9,0.0,
"76068",Don,Asmonga,Don Asmonga,"Asmonga, Don",D. Asmonga,don-asmonga,"1928-02-15T00:00:00",Alliance,USA,Alliance/USA,74.0,185.0,0,"",Guard,Inactive,N,"1610610024",Bullets,BAL,bullets,Baltimore,HISTADD_don_asmonga,"1953","1953",N,Y,Y,Undrafted,Undrafted,Undrafted,0.7,0.7,0.1,0.0,
"76069",Richard,Atha,Richard Atha,"Atha, Richard",R. Atha,richard-atha,"1931-09-21T00:00:00",Indiana State,USA,Indiana State/USA,74.0,190.0,1,"7",Guard,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_dick_atha,"1955","1957",N,Y,Y,"1953",None,None,3.2,1.2,1.5,0.0,
"1088",Chucky,Atkins,Chucky Atkins,"Atkins, Chucky",C. Atkins,chucky-atkins,"1974-08-14T00:00:00",South Florida,USA,South Florida/USA,71.0,185.0,11,"17",Guard,Inactive,N,"1610612765",Pistons,DET,pistons,Detroit,chucky_atkins,"1999","2009",N,Y,Y,Undrafted,Undrafted,Undrafted,9.9,3.4,1.7,0.0,
"76070",Alvin,Attles,Alvin Attles,"Attles, Alvin",A. Attles,alvin-attles,"1936-11-07T00:00:00",North Carolina A&T,USA,North Carolina A&T/USA,73.0,175.0,10,"16",Guard,Inactive,N,"1610612744",Warriors,SFW,warriors,San Francisco,HISTADD_alvin_attles,"1960","1970",N,Y,Y,"1960","5","39",8.9,3.5,3.5,0.0,
"76071",Chet,Aubuchon,Chet Aubuchon,"Aubuchon, Chet",C. Aubuchon,chet-aubuchon,"1916-05-08T00:00:00",Michigan State,USA,Michigan State/USA,70.0,137.0,0,"",Guard,Inactive,N,"1610610028",Falcons,DEF,falcons,Detroit,HISTADD_chet_aubuchon,"1946","1946",N,Y,Y,Undrafted,Undrafted,Undrafted,2.2,0.7,,0.0,
"278",Stacey,Augmon,Stacey Augmon,"Augmon, Stacey",S. Augmon,stacey-augmon,"1968-08-01T00:00:00",UNLV,USA,UNLV/USA,80.0,213.0,15,"2",Forward-Guard,Inactive,N,"1610612737",Hawks,ATL,hawks,Atlanta,stacey_augmon,"1991","2005",N,Y,Y,"1991","1","9",8.0,1.6,3.2,0.0,
